water_district,wdid,admin_number,admin_date
2,0203358,3744.00000,1860-04-01
2,0203358,4869.00000,1863-05-01
2,0203358,8218.00000,1872-07-01
2,0203358,11338.00000,1881-01-15
2,0203358,26110.00000,1921-06-27
2,0203359,19055.00000,1902-03-04
2,0203359,11841.07184,1882-06-02
2,0203359,20890.19055,1907-03-13
2,0203359,15895.07184,1893-07-08
2,0203359,55152.55074,2000-12-31
2,0203359,5205.00000,1864-04-01
2,0203359,13108.00000,1885-11-20
2,0203359,5600.00000,1865-05-01
2,0203359,9686.00000,1876-07-08
2,0203359,10901.00000,1879-11-05
2,0203359,5083.00000,1863-12-01
2,0203359,7975.00000,1871-11-01
2,0203359,4883.00000,1863-05-15
2,0203359,7739.00000,1871-03-10
2,0203359,8659.00000,1873-09-15
2,0203359,5965.00000,1866-05-01
2,0203359,11807.00000,1882-04-29
2,0203359,13393.00000,1886-09-01
2,0203359,13468.00000,1886-11-15
2,0203359,13772.00000,1887-09-15
2,0203359,26297.00000,1921-12-31
2,0203359,24974.15587,1918-05-18
2,0203359,23152.19981,1913-05-22
2,0203359,24974.15492,1918-05-18
2,0203359,25723.00000,1920-06-05
2,0203359,60629.00000,2015-12-30
2,0203361,51923.00000,1992-02-28
2,0203361,4688.00000,1862-11-01
2,0203361,5631.00000,1865-06-01
2,0203361,5753.00000,1865-10-01
2,0203362,54161.00000,1998-04-15
2,0203362,57856.00000,2008-05-27
2,0203362,4688.00000,1862-11-01
2,0203362,5631.00000,1865-06-01
2,0203362,5753.00000,1865-10-01
2,0203373,5205.00000,1864-04-01
2,0203373,13108.00000,1885-11-20
2,0203373,5600.00000,1865-05-01
2,0203373,9686.00000,1876-07-08
2,0203373,10901.00000,1879-11-05
2,0203373,5083.00000,1863-12-01
2,0203373,7975.00000,1871-11-01
2,0203373,4883.00000,1863-05-15
2,0203373,7739.00000,1871-03-10
2,0203373,8659.00000,1873-09-15
2,0203373,5965.00000,1866-05-01
2,0203373,11807.00000,1882-04-29
2,0203373,13393.00000,1886-09-01
2,0203373,13468.00000,1886-11-15
2,0203373,13772.00000,1887-09-15
2,0203373,26297.00000,1921-12-31
2,0203373,24974.15587,1918-05-18
2,0203373,23152.19981,1913-05-22
2,0203373,24974.15492,1918-05-18
2,0203373,25723.00000,1920-06-05
2,0203375,56224.00000,2003-12-08
2,0203375,56490.00000,2004-08-30
2,0203375,26110.00000,1921-06-27
2,0203375,6696.00000,1868-05-01
2,0203379,56224.00000,2003-12-08
2,0203379,56490.00000,2004-08-30
2,0203379,3744.00000,1860-04-01
2,0203379,4869.00000,1863-05-01
2,0203379,8218.00000,1872-07-01
2,0203379,11338.00000,1881-01-15
2,0203379,26110.00000,1921-06-27
2,0203379,6696.00000,1868-05-01
2,0203380,56224.00000,2003-12-08
2,0203380,56490.00000,2004-08-30
2,0203380,3744.00000,1860-04-01
2,0203380,4869.00000,1863-05-01
2,0203380,8218.00000,1872-07-01
2,0203380,11338.00000,1881-01-15
2,0203380,26110.00000,1921-06-27
2,0203380,6696.00000,1868-05-01
2,0203386,3744.00000,1860-04-01
2,0203386,4869.00000,1863-05-01
2,0203386,8218.00000,1872-07-01
2,0203386,11338.00000,1881-01-15
2,0203386,26110.00000,1921-06-27
2,0203388,56247.00000,2003-12-31
2,0203388,59167.00000,2011-12-29
2,0203388,58585.00000,2010-05-26
2,0203388,59791.00000,2013-09-13
2,0203388,60264.00000,2014-12-30
2,0203388,7603.00000,1870-10-25
2,0203388,7928.00000,1871-09-15
2,0203388,9080.00000,1874-11-10
2,0203388,10120.00000,1877-09-15
2,0203388,45655.45437,1974-12-31
2,0203388,60750.00000,2016-04-29
2,0203388,3744.00000,1860-04-01
2,0203388,4869.00000,1863-05-01
2,0203388,8218.00000,1872-07-01
2,0203388,11338.00000,1881-01-15
2,0203388,60980.00000,2016-12-15
2,0203388,61330.00000,2017-11-30
2,0203391,16718.13758,1895-10-09
2,0203391,16718.15310,1895-10-09
2,0203391,16718.14245,1895-10-09
2,0203391,19722.00000,1903-12-31
2,0203391,16718.14519,1895-10-09
2,0203391,16718.13788,1895-10-09
2,0203392,16718.13788,1895-10-09
2,0203392,16718.15310,1895-10-09
2,0203392,16718.14245,1895-10-09
2,0203392,19722.00000,1903-12-31
2,0203392,16718.14519,1895-10-09
2,0203392,16718.13758,1895-10-09
2,0203393,57821.00000,2008-04-22
2,0203393,16718.14519,1895-10-09
2,0203393,16718.15310,1895-10-09
2,0203393,16718.14245,1895-10-09
2,0203393,19722.00000,1903-12-31
2,0203393,16718.13758,1895-10-09
2,0203393,16718.13788,1895-10-09
2,0203395,57821.00000,2008-04-22
2,0203395,16718.12693,1895-10-09
2,0203395,18171.00000,1899-10-01
2,0203395,16718.15310,1895-10-09
2,0203395,16718.14245,1895-10-09
2,0203395,19722.00000,1903-12-31
2,0203395,16718.14519,1895-10-09
2,0203395,16718.13758,1895-10-09
2,0203395,16718.13788,1895-10-09
2,0203395,51216.00000,1990-03-23
2,0203396,57821.00000,2008-04-22
2,0203396,16718.14245,1895-10-09
2,0203396,16718.15310,1895-10-09
2,0203396,19722.00000,1903-12-31
2,0203396,16718.14519,1895-10-09
2,0203396,16718.13788,1895-10-09
2,0203396,51216.00000,1990-03-23
2,0203408,54877.00000,2000-03-31
2,0203408,56032.00000,2003-05-30
2,0203409,3744.00000,1860-04-01
2,0203409,4869.00000,1863-05-01
2,0203409,8218.00000,1872-07-01
2,0203409,11338.00000,1881-01-15
2,0203410,58439.00000,2009-12-31
2,0203410,4883.00000,1863-05-15
2,0203410,8659.00000,1873-09-15
2,0203410,5965.00000,1866-05-01
2,0203410,11807.00000,1882-04-29
2,0203415,59382.00000,2012-07-31
2,0203415,4883.00000,1863-05-15
2,0203415,8659.00000,1873-09-15
2,0203415,5965.00000,1866-05-01
2,0203415,11807.00000,1882-04-29
2,0203503,54056.00000,1997-12-31
2,0203503,5600.00000,1865-05-01
2,0203503,9686.00000,1876-07-08
2,0203503,10901.00000,1879-11-05
2,0203503,61541.00000,NA
2,0203504,57705.00000,2007-12-28
2,0203504,4822.00000,1863-03-15
2,0203504,26110.00000,1921-06-27
2,0203615,26098.00000,1921-06-15
2,0203615,26088.00000,1921-06-05
2,0203699,4565.00000,1862-07-01
2,0203699,8546.00000,1873-05-25
2,0203699,9252.00000,1875-05-01
2,0203699,10774.00000,1879-07-01
2,0203699,10788.00000,1879-07-15
2,0203699,11816.00000,1882-05-08
2,0203699,11849.00000,1882-06-10
2,0203699,11854.00000,1882-06-15
2,0203699,11867.00000,1882-06-28
2,0203699,10367.00000,1878-05-20
2,0203699,11098.00000,1880-05-20
2,0203699,13772.00000,1887-09-15
2,0203699,13468.00000,1886-11-15
2,0203699,13393.00000,1886-09-01
2,0203699,5205.00000,1864-04-01
2,0203699,13108.00000,1885-11-20
2,0203699,23152.19981,1913-05-22
2,0203699,26297.00000,1921-12-31
2,0203699,24974.15587,1918-05-18
2,0203699,25723.00000,1920-06-05
2,0203699,24974.15492,1918-05-18
2,0203699,11809.00000,1882-05-01
2,0203699,12924.00000,1885-05-20
2,0203699,11129.00000,1880-06-20
2,0203699,11032.00000,1880-03-15
2,0203699,14536.12936,1889-10-18
2,0203699,16718.00000,1895-10-09
2,0203699,14536.14427,1889-10-18
2,0203699,24974.19981,1918-05-18
2,0203699,11853.00000,1882-06-14
2,0203699,19055.00000,1902-03-04
2,0203699,50477.00000,1988-03-14
2,0203699,16718.14945,1895-10-09
2,0203699,22614.00000,1911-12-01
2,0203699,43829.42304,1969-12-31
2,0203699,48198.00000,1981-12-17
2,0203699,15895.07184,1893-07-08
2,0203699,11841.07184,1882-06-02
2,0203699,20890.19055,1907-03-13
2,0203699,61322.00000,2017-11-22
2,0203700,4565.00000,1862-07-01
2,0203700,8546.00000,1873-05-25
2,0203700,9252.00000,1875-05-01
2,0203700,10774.00000,1879-07-01
2,0203700,10788.00000,1879-07-15
2,0203700,11816.00000,1882-05-08
2,0203700,11849.00000,1882-06-10
2,0203700,11854.00000,1882-06-15
2,0203700,11867.00000,1882-06-28
2,0203700,10367.00000,1878-05-20
2,0203700,11098.00000,1880-05-20
2,0203700,13393.00000,1886-09-01
2,0203700,13468.00000,1886-11-15
2,0203700,13772.00000,1887-09-15
2,0203700,5205.00000,1864-04-01
2,0203700,13108.00000,1885-11-20
2,0203700,23152.19981,1913-05-22
2,0203700,26297.00000,1921-12-31
2,0203700,24974.15587,1918-05-18
2,0203700,24974.15492,1918-05-18
2,0203700,25723.00000,1920-06-05
2,0203700,11809.00000,1882-05-01
2,0203700,12924.00000,1885-05-20
2,0203700,11129.00000,1880-06-20
2,0203700,11032.00000,1880-03-15
2,0203700,14536.12936,1889-10-18
2,0203700,16718.00000,1895-10-09
2,0203700,14536.14427,1889-10-18
2,0203700,11550.00000,1881-08-15
2,0203700,9592.00000,1876-04-05
2,0203700,24974.19981,1918-05-18
2,0203700,11853.00000,1882-06-14
2,0203700,47116.46368,1978-12-31
2,0203700,51216.00000,1990-03-23
2,0203714,55517.00000,2001-12-31
2,0203714,57705.00000,2007-12-28
2,0203731,15895.07852,1893-07-08
2,0203731,48942.39081,1983-12-31
2,0203835,16718.10592,1895-10-09
2,0203835,11841.07445,1882-06-02
2,0203837,13108.00000,1885-11-20
2,0203837,21562.00000,1909-01-13
2,0203837,55504.00000,2001-12-18
2,0203837,55882.55667,2002-12-31
2,0203837,56247.00000,2003-12-31
2,0203837,58132.00000,2009-02-27
2,0203837,59068.00000,2011-09-21
2,0203837,60264.00000,2014-12-30
2,0203837,7603.00000,1870-10-25
2,0203837,7928.00000,1871-09-15
2,0203837,9080.00000,1874-11-10
2,0203837,10120.00000,1877-09-15
2,0203837,45655.45437,1974-12-31
2,0203837,60739.00000,2016-04-18
2,0203837,4688.00000,1862-11-01
2,0203837,5631.00000,1865-06-01
2,0203837,5753.00000,1865-10-01
2,0203837,60980.00000,2016-12-15
2,0203837,61330.00000,2017-11-30
2,0203840,16718.10592,1895-10-09
2,0203840,15895.07852,1893-07-08
2,0203840,11749.07445,1882-03-02
2,0203846,20529.00000,1906-03-17
2,0203846,17776.00000,1898-09-01
2,0203858,25050.23959,1918-08-02
2,0203858,17706.00000,1898-06-23
2,0203858,18437.00000,1900-06-24
2,0203858,57677.00000,2007-11-30
2,0203861,19468.00000,1903-04-21
2,0203861,16718.13468,1895-10-09
2,0203861,16718.14124,1895-10-09
2,0203861,16718.14595,1895-10-09
2,0203861,16718.10592,1895-10-09
2,0203861,47931.00000,1981-03-25
2,0203861,20188.19468,1905-04-10
2,0203861,27930.19468,1926-06-21
2,0203876,25050.21698,1918-08-02
2,0203876,21698.00000,1909-05-29
2,0203876,56247.00000,2003-12-31
2,0203876,60630.60396,2015-12-31
2,0203876,60739.00000,2016-04-18
2,0203876,61833.00000,NA
2,0203876,60980.00000,2016-12-15
2,0203876,61330.00000,2017-11-30
2,0203881,25050.17227,1918-08-02
2,0203881,25050.21289,1918-08-02
2,0203884,25050.19773,1918-08-02
2,0203884,57821.00000,2008-04-22
2,0203890,25050.24317,1918-08-02
2,0203890,22019.00000,1910-04-15
2,0203893,51864.51864,1991-12-31
2,0203893,4883.00000,1863-05-15
2,0203893,8659.00000,1873-09-15
2,0203893,5965.00000,1866-05-01
2,0203893,11807.00000,1882-04-29
2,0203897,20181.00000,1905-04-03
2,0203897,20568.00000,1906-04-25
2,0203898,17371.00000,1897-07-23
2,0203898,20457.00000,1906-01-04
2,0203899,17371.00000,1897-07-23
2,0203899,20457.00000,1906-01-04
2,0203901,17601.00000,1898-03-10
2,0203901,20457.00000,1906-01-04
2,0203903,15895.07184,1893-07-08
2,0203903,53930.00000,1997-08-27
2,0203903,54036.00000,1997-12-11
2,0203903,11841.07184,1882-06-02
2,0203903,20890.19055,1907-03-13
2,0203903,29219.00000,1929-12-31
2,0203903,19055.00000,1902-03-04
2,0203903,16718.09967,1895-10-09
2,0203903,46386.44193,1976-12-31
2,0203903,16718.14107,1895-10-09
2,0203903,50205.00000,1987-06-16
2,0203903,11841.07445,1882-06-02
2,0203903,16718.10592,1895-10-09
2,0203903,16718.13758,1895-10-09
2,0203903,16718.13788,1895-10-09
2,0203903,16718.14519,1895-10-09
2,0203903,16718.14245,1895-10-09
2,0203903,16718.15310,1895-10-09
2,0203903,19722.00000,1903-12-31
2,0203903,51216.00000,1990-03-23
2,0203903,4535.00000,1862-06-01
2,0203903,5538.00000,1865-02-28
2,0203903,5615.00000,1865-05-16
2,0203903,10184.00000,1877-11-18
2,0203903,10546.00000,1878-11-15
2,0203903,11647.00000,1881-11-20
2,0203903,16718.10184,1895-10-09
2,0203903,16718.13224,1895-10-09
2,0203907,19866.15982,1904-05-23
2,0203907,49308.33734,1984-12-31
2,0203911,51864.00000,1991-12-31
2,0203911,5205.00000,1864-04-01
2,0203911,13108.00000,1885-11-20
2,0203911,5600.00000,1865-05-01
2,0203911,9686.00000,1876-07-08
2,0203911,10901.00000,1879-11-05
2,0203911,5083.00000,1863-12-01
2,0203911,7975.00000,1871-11-01
2,0203911,4883.00000,1863-05-15
2,0203911,7739.00000,1871-03-10
2,0203911,8659.00000,1873-09-15
2,0203911,5965.00000,1866-05-01
2,0203911,11807.00000,1882-04-29
2,0203911,13393.00000,1886-09-01
2,0203911,13468.00000,1886-11-15
2,0203911,13772.00000,1887-09-15
2,0203911,26297.00000,1921-12-31
2,0203911,24974.15587,1918-05-18
2,0203911,23152.19981,1913-05-22
2,0203911,24974.15492,1918-05-18
2,0203911,25723.00000,1920-06-05
2,0203911,60629.00000,2015-12-30
2,0203911,60630.60629,2015-12-31
2,0203913,51864.00000,1991-12-31
2,0203913,54510.00000,1999-03-30
2,0203914,58439.00000,2009-12-31
2,0203914,59710.00000,2013-06-24
2,0203917,51864.00000,1991-12-31
2,0203917,51864.51762,1991-12-31
2,0203922,25050.20939,1918-08-02
2,0203922,20939.00000,1907-05-01
2,0203922,59900.00000,2013-12-31
2,0203922,60630.60629,2015-12-31
2,0203923,25263.00000,1919-03-03
2,0203923,49308.33734,1984-12-31
2,0203927,53557.00000,1996-08-19
2,0203927,51864.00000,1991-12-31
2,0203928,55840.00000,2002-11-19
2,0203928,7374.00000,1870-03-10
2,0203930,3744.00000,1860-04-01
2,0203930,4869.00000,1863-05-01
2,0203930,8218.00000,1872-07-01
2,0203930,11338.00000,1881-01-15
2,0203930,26110.00000,1921-06-27
2,0203933,4883.00000,1863-05-15
2,0203933,8659.00000,1873-09-15
2,0203933,5965.00000,1866-05-01
2,0203933,11807.00000,1882-04-29
2,0203939,16718.14945,1895-10-09
2,0203939,22614.00000,1911-12-01
2,0203939,50205.00000,1987-06-16
2,0203939,59900.00000,2013-12-31
2,0203939,60630.60629,2015-12-31
2,0203940,16718.14945,1895-10-09
2,0203940,22614.00000,1911-12-01
2,0203940,50205.00000,1987-06-16
2,0203940,59900.00000,2013-12-31
2,0203940,60355.00000,2015-03-31
2,0203940,60630.60629,2015-12-31
2,0203941,18263.00000,1900-01-01
2,0203941,59900.00000,2013-12-31
2,0203941,60355.00000,2015-03-31
2,0203941,60630.60629,2015-12-31
2,0203942,20454.00000,1906-01-01
2,0203942,59900.00000,2013-12-31
2,0203942,60355.00000,2015-03-31
2,0203942,60630.60629,2015-12-31
2,0203944,59900.00000,2013-12-31
2,0203944,60630.60629,2015-12-31
2,0203946,60980.00000,2016-12-15
2,0203946,61330.00000,2017-11-30
2,0203954,4883.00000,1863-05-15
2,0203954,8659.00000,1873-09-15
2,0203954,5965.00000,1866-05-01
2,0203954,11807.00000,1882-04-29
2,0203982,60980.00000,2016-12-15
2,0203982,61330.00000,2017-11-30
2,0204001,48940.00000,1983-12-29
2,0204001,48942.00000,1983-12-31
2,0204582,58984.00000,2011-06-29
2,0204582,55027.00000,2000-08-28
2,0204583,58984.00000,2011-06-29
2,0204583,55027.00000,2000-08-28
2,0204584,58984.00000,2011-06-29
2,0204584,55027.00000,2000-08-28
2,0204585,58984.00000,2011-06-29
2,0204585,55027.00000,2000-08-28
2,0204606,54632.00000,1999-07-30
2,0204606,55575.00000,2002-02-27
2,0204909,49486.00000,1985-06-27
2,0204909,56521.00000,2004-09-30
2,0204910,49486.00000,1985-06-27
2,0204910,56521.00000,2004-09-30
2,0204911,49486.00000,1985-06-27
2,0204911,56521.00000,2004-09-30
2,0204912,49486.00000,1985-06-27
2,0204912,56521.00000,2004-09-30
2,0205003,43919.00000,1970-03-31
2,0205003,34119.00000,1943-06-01
2,0205004,42368.00000,1965-12-31
2,0205004,33389.00000,1941-06-01
2,0205006,30923.00000,1934-08-31
2,0205006,38137.00000,1954-06-01
2,0205013,30680.00000,1933-12-31
2,0205013,44924.00000,1972-12-30
2,0205016,39292.00000,1957-07-30
2,0205016,35609.00000,1947-06-30
2,0205020,32707.00000,1939-07-20
2,0205020,37451.00000,1952-07-15
2,0205021,38137.00000,1954-06-01
2,0205021,45223.00000,1973-10-25
2,0205024,44681.00000,1972-05-01
2,0205024,36980.00000,1951-04-01
2,0205025,44681.00000,1972-05-01
2,0205025,27119.00000,1924-04-01
2,0205026,44681.00000,1972-05-01
2,0205026,37529.00000,1952-10-01
2,0205027,44681.00000,1972-05-01
2,0205027,36980.00000,1951-04-01
2,0205028,44681.00000,1972-05-01
2,0205028,41921.00000,1964-10-10
2,0205029,44681.00000,1972-05-01
2,0205029,33116.00000,1940-09-01
2,0205032,30861.00000,1934-06-30
2,0205032,40297.00000,1960-04-30
2,0205033,30861.00000,1934-06-30
2,0205033,41829.00000,1964-07-10
2,0205036,26843.00000,1923-06-30
2,0205036,38501.00000,1955-05-31
2,0205038,41743.00000,1964-04-15
2,0205038,38150.00000,1954-06-14
2,0205040,34033.00000,1943-03-07
2,0205040,43955.00000,1970-05-06
2,0205043,27514.00000,1925-05-01
2,0205043,43332.00000,1968-08-21
2,0205045,20453.00000,1905-12-31
2,0205045,55821.00000,2002-10-31
2,0205048,32871.00000,1939-12-31
2,0205048,38495.00000,1955-05-25
2,0205049,31045.00000,1934-12-31
2,0205049,38480.00000,1955-05-10
2,0205050,34606.00000,1944-09-30
2,0205050,36880.00000,1950-12-22
2,0205052,39811.00000,1958-12-31
2,0205052,33237.00000,1940-12-31
2,0205053,37659.00000,1953-02-08
2,0205053,24957.00000,1918-05-01
2,0205053,27879.00000,1926-05-01
2,0205054,37659.00000,1953-02-08
2,0205054,24957.00000,1918-05-01
2,0205054,27879.00000,1926-05-01
2,0205055,37659.00000,1953-02-08
2,0205055,24957.00000,1918-05-01
2,0205055,27879.00000,1926-05-01
2,0205056,37659.00000,1953-02-08
2,0205056,27879.00000,1926-05-01
2,0205056,24957.00000,1918-05-01
2,0205057,37659.00000,1953-02-08
2,0205057,27879.00000,1926-05-01
2,0205057,24957.00000,1918-05-01
2,0205060,42122.00000,1965-04-29
2,0205060,37709.00000,1953-03-30
2,0205062,38530.00000,1955-06-29
2,0205062,35215.00000,1946-06-01
2,0205062,54126.00000,1998-03-11
2,0205073,21183.00000,1907-12-31
2,0205073,42578.00000,1966-07-29
2,0205076,38558.00000,1955-07-27
2,0205076,38553.00000,1955-07-22
2,0205077,31228.00000,1935-07-02
2,0205077,37801.00000,1953-06-30
2,0205079,38440.00000,1955-03-31
2,0205079,36767.00000,1950-08-31
2,0205086,23526.00000,1914-05-31
2,0205086,34963.00000,1945-09-22
2,0205171,34041.00000,1943-03-15
2,0205171,56155.00000,2003-09-30
2,0205193,38593.00000,1955-08-31
2,0205193,49577.00000,1985-09-26
2,0205257,30895.00000,1934-08-03
2,0205257,55941.00000,2003-02-28
2,0205285,41070.00000,1962-06-12
2,0205285,40973.00000,1962-03-07
2,0205285,42988.00000,1967-09-12
2,0205285,40296.00000,1960-04-29
2,0205325,39067.00000,1956-12-17
2,0205325,37086.00000,1951-07-16
2,0205327,25932.00000,1920-12-31
2,0205327,55882.53723,2002-12-31
2,0205394,38442.00000,1955-04-02
2,0205394,30496.00000,1933-06-30
2,0205394,30680.00000,1933-12-31
2,0205394,33023.00000,1940-05-31
2,0205394,33388.00000,1941-05-31
2,0205394,37699.00000,1953-03-20
2,0205424,38440.00000,1955-03-31
2,0205424,43872.00000,1970-02-12
2,0205443,38484.00000,1955-05-14
2,0205443,55941.00000,2003-02-28
2,0205481,35215.00000,1946-06-01
2,0205481,38530.00000,1955-06-29
2,0205481,54126.00000,1998-03-11
2,0205601,34910.00000,1945-07-31
2,0205601,38075.00000,1954-03-31
2,0205602,34910.00000,1945-07-31
2,0205602,38075.00000,1954-03-31
2,0205603,34910.00000,1945-07-31
2,0205603,38075.00000,1954-03-31
2,0205604,38075.00000,1954-03-31
2,0205604,34910.00000,1945-07-31
2,0205605,38075.00000,1954-03-31
2,0205605,34910.00000,1945-07-31
2,0205606,38075.00000,1954-03-31
2,0205606,34910.00000,1945-07-31
2,0205607,38075.00000,1954-03-31
2,0205607,34910.00000,1945-07-31
2,0205608,38075.00000,1954-03-31
2,0205608,34910.00000,1945-07-31
2,0205609,38075.00000,1954-03-31
2,0205609,34910.00000,1945-07-31
2,0205720,45655.22279,1974-12-31
2,0205720,45655.30680,1974-12-31
2,0205764,35915.00000,1948-05-01
2,0205764,62457.59516,NA
2,0205856,31776.00000,1936-12-31
2,0205856,36889.00000,1950-12-31
2,0205864,31776.00000,1936-12-31
2,0205864,36889.00000,1950-12-31
2,0205933,30162.00000,1932-07-31
2,0205933,62147.00000,NA
2,0205956,30101.00000,1932-05-31
2,0205956,40154.00000,1959-12-09
2,0205963,32506.00000,1938-12-31
2,0205963,38715.00000,1955-12-31
2,0205991,31288.00000,1935-08-31
2,0205991,57425.00000,2007-03-23
2,0206015,33053.00000,1940-06-30
2,0206015,60229.00000,2014-11-25
2,0206081,38120.00000,1954-05-15
2,0206081,45223.00000,1973-10-25
2,0206104,29219.00000,1929-12-31
2,0206104,56155.00000,2003-09-30
2,0206105,39622.00000,1958-06-25
2,0206105,56155.00000,2003-09-30
2,0206108,21914.00000,1909-12-31
2,0206108,56155.00000,2003-09-30
2,0206113,39140.00000,1957-02-28
2,0206113,61361.61112,2017-12-31
2,0206115,28304.00000,1927-06-30
2,0206115,56613.56529,2004-12-31
2,0206124,35153.00000,1946-03-31
2,0206124,56613.56529,2004-12-31
2,0206125,29584.00000,1930-12-31
2,0206125,60525.00000,2015-09-17
2,0206126,35586.00000,1947-06-07
2,0206126,60525.00000,2015-09-17
2,0206127,35886.00000,1948-04-02
2,0206127,60525.00000,2015-09-17
2,0206128,37581.00000,1952-11-22
2,0206128,60525.00000,2015-09-17
2,0206136,46468.00000,1977-03-23
2,0206136,47307.00000,1979-07-10
2,0206137,46468.00000,1977-03-23
2,0206137,47307.00000,1979-07-10
2,0206376,33845.00000,1942-08-31
2,0206376,55941.00000,2003-02-28
2,0206499,39626.00000,1958-06-29
2,0206499,55517.55050,2001-12-31
2,0206510,34941.00000,1945-08-31
2,0206510,39260.00000,1957-06-28
2,0206541,38593.00000,1955-08-31
2,0206541,61286.00000,2017-10-17
2,0206688,37755.00000,1953-05-15
2,0206688,56155.00000,2003-09-30
2,0206690,33357.00000,1941-04-30
2,0206690,55941.00000,2003-02-28
2,0206704,33043.00000,1940-06-20
2,0206704,56155.00000,2003-09-30
2,0206815,29949.00000,1931-12-31
2,0206815,56155.00000,2003-09-30
2,0206875,50037.00000,1986-12-30
2,0206875,44498.00000,1971-10-31
2,0206964,38105.00000,1954-04-30
2,0206964,44894.00000,1972-11-30
2,0206966,41078.00000,1962-06-20
2,0206966,57698.00000,2007-12-21
2,0206967,41182.00000,1962-10-02
2,0206967,37254.00000,1951-12-31
2,0206997,47116.43829,1978-12-31
2,0206997,47194.00000,1979-03-19
2,0206997,54786.47194,1999-12-31
2,0207009,40703.00000,1961-06-10
2,0207009,41882.00000,1964-09-01
2,0207009,48973.00000,1984-01-31
2,0207009,38257.00000,1954-09-29
2,0207009,40687.00000,1961-05-25
2,0207009,37040.00000,1951-05-31
2,0207011,41882.00000,1964-09-01
2,0207011,48973.00000,1984-01-31
2,0207011,40703.00000,1961-06-10
2,0207011,37040.00000,1951-05-31
2,0207011,40687.00000,1961-05-25
